sample_idx,start,end,value,type
166724,60.0,65.0,50441,POSTAL_CODE
166724,89.0,104.0,179.152.183.198,IP_ADDRESS
166724,158.0,177.0,1962-02-08T00:00:00,DATE_OF_BIRTH
166724,435.0,454.0,1962-02-08T00:00:00,DATE_OF_BIRTH
166724,231.0,244.0,4º enero 1965,DATE_OF_BIRTH
166724,298.0,317.0,2001-07-29T00:00:00,DATE_OF_BIRTH
166724,371.0,381.0,17/03/1978,DATE_OF_BIRTH
166724,435.0,454.0,1935-06-19T00:00:00,DATE_OF_BIRTH
155036,239.0,242.0,AWL,US_SOCIAL_SECURITY_NUMBER
155036,321.0,330.0,40986494D,US_SOCIAL_SECURITY_NUMBER
155036,414.0,423.0,69098850L,US_SOCIAL_SECURITY_NUMBER
175434,247.0,269.0,gerkouango@hotmail.com,EMAIL_ADDRESS
176504,3.0,76.0,"671, Camino de las Moratillas a la Vereda, Yecla, Región de Murcia, 30510",LOCATION
176504,78.0,88.0,Castle 697,LOCATION
176504,138.0,200.0,"581, Carretera del Tranco, Santiago-Pontones, Andalucía, 23478",LOCATION
176504,202.0,210.0,Bldg 239,LOCATION
176504,260.0,315.0,"785, Camino del Río, San Fernando de Henares, MD, 28830",LOCATION
176504,317.0,330.0,Penthouse 743,LOCATION
170961,22.0,36.0,"junio 9º, 1960",DATE_OF_BIRTH
170961,74.0,83.0,Z84623168,LOCATION
170961,103.0,139.0,149:8258:7ba8:a4a:cae:8531:1693:6118,LOCATION
170961,181.0,200.0,1975-10-30T00:00:00,DATE_OF_BIRTH
170961,238.0,253.0,K0-67-X9NZN52-0,LOCATION
170961,273.0,287.0,47.180.153.138,LOCATION
170961,329.0,345.0,25º febrero 1950,DATE_OF_BIRTH
170961,383.0,392.0,U73084963,LOCATION
170961,412.0,425.0,51.158.42.242,LOCATION
171770,141.0,156.0,+34.89-617.0914,PHONE_NUMBER
171770,174.0,200.0,socialnumber_a@example.com,EMAIL_ADDRESS
171770,250.0,262.0,socialA_4267,PERSON_NAME
171770,90.0,102.0,426718745993,US_SOCIAL_SECURITY_NUMBER
171770,371.0,383.0,143075579547,US_SOCIAL_SECURITY_NUMBER
154740,100.0,122.0,yurondimundu@yahoo.com,EMAIL_ADDRESS
154740,184.0,193.0,V33664375,LOCATION
154740,255.0,267.0,01617-116193,PHONE_NUMBER
154740,406.0,422.0,25º octubre 2031,DATE_OF_BIRTH
154740,375.0,380.0,28814,LOCATION
156183,182.0,191.0,018975339,US_SOCIAL_SECURITY_NUMBER
156183,197.0,199.0,US,LOCATION
156183,214.0,230.0,West Powder Road,STREET_ADDRESS
156183,236.0,243.0,Wasilla,LOCATION
156183,249.0,251.0,AK,LOCATION
156183,257.0,262.0,99623,LOCATION
156183,298.0,300.0,GO,PERSON_NAME
156183,306.0,308.0,NL,LOCATION
156183,323.0,332.0,Zuiderweg,STREET_ADDRESS
156183,338.0,352.0,Hollands Kroon,LOCATION
156183,358.0,371.0,Noord-Holland,LOCATION
156183,377.0,384.0,1734 JK,LOCATION
156183,390.0,396.0,Loft 7,LOCATION
170641,25.0,34.0,I95988686,US_SOCIAL_SECURITY_NUMBER
170641,52.0,61.0,VKT801716,US_SOCIAL_SECURITY_NUMBER
170641,86.0,93.0,Chekifi,PERSON_NAME
170641,118.0,122.0,Clay,PERSON_NAME
170641,179.0,188.0,G76443902,US_SOCIAL_SECURITY_NUMBER
170641,206.0,215.0,WHS089693,US_SOCIAL_SECURITY_NUMBER
170641,232.0,240.0,Djesevic,PERSON_NAME
159269,33.0,53.0,rcolo@protonmail.com,EMAIL_ADDRESS
159269,76.0,96.0,rcolo@protonmail.com,EMAIL_ADDRESS
159269,176.0,196.0,rcolo@protonmail.com,EMAIL_ADDRESS
159269,80.0,96.0,B@protonmail.com,EMAIL_ADDRESS
159269,180.0,196.0,B@protonmail.com,EMAIL_ADDRESS
159269,123.0,150.0,tveghjvysfvjvom11@yahoo.com,EMAIL_ADDRESS
159269,177.0,196.0,ZH11@protonmail.com,EMAIL_ADDRESS
159269,223.0,244.0,ushankan@tutanota.com,EMAIL_ADDRESS
159269,271.0,289.0,puhonisz@yahoo.com,EMAIL_ADDRESS
159269,316.0,343.0,qodrat.clavuot@tutanota.com,EMAIL_ADDRESS
159269,370.0,383.0,N@outlook.com,EMAIL_ADDRESS
156728,294.0,304.0,18/05/1952,DATE_OF_BIRTH
156728,309.0,328.0,1978-09-29T00:00:00,DATE_OF_BIRTH
174051,293.0,311.0,1970victorita.saby,EMAIL_ADDRESS
163564,12.0,21.0,Lipperini,PERSON_NAME
163564,261.0,271.0,15/12/2037,DATE_OF_BIRTH
175890,135.0,144.0,Y@aol.com,EMAIL_ADDRESS
175890,286.0,295.0,Y@aol.com,EMAIL_ADDRESS
175890,147.0,156.0,K6324678U,US_SOCIAL_SECURITY_NUMBER
175890,268.0,295.0,cvjetislav19@protonmail.com,EMAIL_ADDRESS
175890,298.0,307.0,I8150283T,US_SOCIAL_SECURITY_NUMBER
168604,42.0,51.0,B83979030,US_SOCIAL_SECURITY_NUMBER
168604,101.0,111.0,5992912633,US_SOCIAL_SECURITY_NUMBER
168604,155.0,164.0,K67384078,US_SOCIAL_SECURITY_NUMBER
168604,209.0,218.0,S98755906,US_SOCIAL_SECURITY_NUMBER
168604,268.0,283.0,B2 89 VV1KC3R 5,US_SOCIAL_SECURITY_NUMBER
168604,333.0,342.0,N10299445,US_SOCIAL_SECURITY_NUMBER
168604,393.0,402.0,W14589344,US_SOCIAL_SECURITY_NUMBER
149682,141.0,156.0,+53-30-799 8186,PHONE_NUMBER
151857,222.0,224.0,5h,DATE_OF_BIRTH
151857,234.0,286.0,"Universidad de Barcelona, Av. Diagonal, 123, 08028 B",STREET_ADDRESS
174943,50.0,57.0,1944MAI,PERSON_NAME
174943,75.0,77.0,21,DATE_OF_BIRTH
174943,101.0,115.0,bhdqtfkecsk640,PERSON_NAME
174943,374.0,388.0,giairo.tschöp6,PERSON_NAME
152528,44.0,59.0,yqzgnkdvcdaz759,PERSON_NAME
152528,87.0,102.0,yqzgnkdvcdaz759,PERSON_NAME
152528,87.0,110.0,yqzgnkdvcdaz759@aol.com,EMAIL_ADDRESS
152528,143.0,155.0,053945134290,US_SOCIAL_SECURITY_NUMBER
152528,185.0,194.0,E98660618,LOCATION
152528,212.0,228.0,+34 944-114-5552,PHONE_NUMBER
152528,247.0,265.0,Camino de la Salud,STREET_ADDRESS
152528,281.0,301.0,Castellar del Vallès,LOCATION
152528,320.0,322.0,CT,LOCATION
152528,345.0,350.0,08211,LOCATION
160844,355.0,367.0,449862254521,US_SOCIAL_SECURITY_NUMBER
160844,309.0,327.0,16º noviembre 1991,DATE_OF_BIRTH
174836,12.0,21.0,Chaumeron,PERSON_NAME
174836,200.0,210.0,27/08/1988,DATE_OF_BIRTH
174836,247.0,259.0,455636916149,US_SOCIAL_SECURITY_NUMBER
174836,287.0,296.0,16428264S,PERSON_NAME
174836,335.0,344.0,D54937114,PERSON_NAME
162830,74.0,87.0,3º julio 2046,DATE_OF_BIRTH
162830,143.0,159.0,"agosto 25º, 1947",DATE_OF_BIRTH
162830,182.0,201.0,99léoni@outlook.com,EMAIL_ADDRESS
162830,229.0,241.0,119530280922,US_SOCIAL_SECURITY_NUMBER
162830,266.0,275.0,V95081716,LOCATION
162830,289.0,298.0,IBD314680,LOCATION
171424,97.0,110.0,+3958694 1849,PHONE_NUMBER
171424,287.0,299.0,071-678.1770,PHONE_NUMBER
172387,26.0,35.0,Q1964512D,US_SOCIAL_SECURITY_NUMBER
172387,47.0,49.0,ES,LOCATION
172387,65.0,68.0,716,LOCATION
172387,81.0,102.0,Calle de Villaviciosa,STREET_ADDRESS
172387,116.0,122.0,Madrid,LOCATION
172387,152.0,158.0,Madrid,LOCATION
172387,139.0,158.0,Comunidad de Madrid,LOCATION
172387,179.0,184.0,28048,LOCATION
172387,204.0,218.0,28.229.233.147,LOCATION
172387,236.0,247.0,6^Yhu^<TW:I,LOCATION
172387,303.0,322.0,1947-03-04T00:00:00,DATE_OF_BIRTH
172387,347.0,354.0,mirdash,PERSON_NAME
172387,365.0,374.0,51309244S,US_SOCIAL_SECURITY_NUMBER
172387,386.0,392.0,España,LOCATION
172387,408.0,411.0,775,LOCATION
157108,21.0,33.0,354532265829,US_SOCIAL_SECURITY_NUMBER
157108,50.0,64.0,25º junio 1972,DATE_OF_BIRTH
157108,129.0,143.0,25º junio 1972,DATE_OF_BIRTH
157108,100.0,112.0,056516781027,US_SOCIAL_SECURITY_NUMBER
157108,129.0,143.0,20º julio 1967,DATE_OF_BIRTH
157108,179.0,191.0,489602142069,US_SOCIAL_SECURITY_NUMBER
157108,208.0,218.0,15/03/1954,DATE_OF_BIRTH
157108,254.0,266.0,485464548456,US_SOCIAL_SECURITY_NUMBER
157108,296.0,304.0,08:14:47,LOCATION
157108,316.0,326.0,26/04/1997,DATE_OF_BIRTH
155285,177.0,189.0,112393181016,US_SOCIAL_SECURITY_NUMBER
155285,228.0,237.0,RSS725142,PASSPORT
155285,274.0,281.0,Paphada,PERSON_NAME
155285,400.0,410.0,09/06/2013,DATE_OF_BIRTH
170804,13.0,16.0,390,LOCATION
170804,38.0,72.0,Carretera de Arnes a Prat de Comte,LOCATION
170804,92.0,110.0,Horta de Sant Joan,LOCATION
170804,131.0,133.0,CT,LOCATION
170804,157.0,162.0,43596,LOCATION
170804,195.0,203.0,Floor 78,LOCATION
170804,293.0,296.0,602,LOCATION
170804,318.0,347.0,Calle de Polígono El Castillo,LOCATION
170804,367.0,370.0,Sax,LOCATION
163777,192.0,213.0,1951wigneswaran.cheok,PERSON_NAME
163777,333.0,337.0,13ng,PERSON_NAME
170721,47.0,76.0,zainabu.chentit27@outlook.com,EMAIL_ADDRESS
170721,114.0,123.0,C37347819,US_SOCIAL_SECURITY_NUMBER
175624,241.0,250.0,Lipperini,PERSON_NAME
175624,297.0,307.0,02/01/1954,DATE_OF_BIRTH
175624,332.0,353.0,rigato02@tutanota.com,EMAIL_ADDRESS
175624,383.0,395.0,463747360723,US_SOCIAL_SECURITY_NUMBER
175624,405.0,414.0,O3072366G,LOCATION
164452,332.0,350.0,2 de abril de 2027,DATE_OF_BIRTH
149933,343.0,362.0,1967-07-12T00:00:00,DATE_OF_BIRTH
149933,56.0,80.0,Diseminado Camino Mayayo,STREET_ADDRESS
149933,95.0,111.0,Murcia El Palmar,LOCATION
149933,167.0,172.0,30120,LOCATION
149933,201.0,208.0,Pod 345,STREET_ADDRESS
173159,36.0,48.0,diciembre/68,DATE_OF_BIRTH
173159,64.0,75.0,08253-50012,PHONE_NUMBER
173159,99.0,107.0,SD181946,PERSON_NAME
173159,134.0,144.0,18/11/1946,DATE_OF_BIRTH
173159,160.0,174.0,+34.35049-6584,PHONE_NUMBER
173159,198.0,213.0,dylagvlnwz81630,PERSON_NAME
173159,240.0,250.0,28/04/1960,DATE_OF_BIRTH
173159,266.0,281.0,+56 86-388.5153,PHONE_NUMBER
173159,318.0,328.0,05/06/2027,DATE_OF_BIRTH
156552,47.0,62.0,"enero 12º, 1955",DATE_OF_BIRTH
156552,83.0,92.0,ECB691231,US_SOCIAL_SECURITY_NUMBER
156552,108.0,114.0,España,LOCATION
156552,134.0,137.0,319,LOCATION
156552,154.0,168.0,Camí de Carrús,STREET_ADDRESS
156552,186.0,191.0,Elche,LOCATION
156552,212.0,232.0,Comunidad Valenciana,LOCATION
156552,257.0,262.0,03205,LOCATION
156552,286.0,298.0,237.3.127.11,LOCATION
156552,349.0,353.0,Fina,PERSON_NAME
150385,22.0,36.0,00-06.92-06.29,PHONE_NUMBER
150385,71.0,106.0,"209, Camino de La Almanzara, Murcia",STREET_ADDRESS
150385,153.0,158.0,30160,LOCATION
150385,293.0,335.0,"178, Chemin du Mont Chevrier, Les Sauvages",STREET_ADDRESS
150385,369.0,374.0,69170,LOCATION
177609,174.0,179.0,Ilche,PERSON_NAME
177609,238.0,269.0,pykccegredtxxvci78914@yahoo.com,EMAIL_ADDRESS
177609,304.0,316.0,137479184038,US_SOCIAL_SECURITY_NUMBER
163716,99.0,116.0,D1984@hotmail.com,EMAIL_ADDRESS
163716,147.0,156.0,IRY908224,CREDIT_CARD_NUMBER
163716,318.0,342.0,raharriet@protonmail.com,EMAIL_ADDRESS
163716,373.0,381.0,XBF08820,CREDIT_CARD_NUMBER
168975,421.0,435.0,albijan.bayene,PERSON_NAME
168975,327.0,331.0,8:01,DATE_OF_BIRTH
168975,354.0,372.0,"[39.477, -0.37978]",LOCATION
169842,38.0,47.0,I57613919,US_SOCIAL_SECURITY_NUMBER
169842,94.0,109.0,0034.42536-5581,PHONE_NUMBER
169842,145.0,245.0,"5, Carretera de Cabañaquinta al Puerto de San Isidro, Aller Cabanaquinta/Cabañaquinta, AS, 33686, ES",STREET_ADDRESS
169842,295.0,309.0,"[41.1, -0.506]",LOCATION
167234,48.0,62.0,K@tutanota.com,EMAIL_ADDRESS
167234,73.0,85.0,042886150977,PHONE_NUMBER
167234,96.0,105.0,ZXK548451,US_SOCIAL_SECURITY_NUMBER
167234,116.0,129.0,004.1792 4177,PHONE_NUMBER
167234,140.0,146.0,España,LOCATION
167234,157.0,160.0,262,LOCATION
167234,171.0,204.0,Camino a Quintanilla de las Viñas,STREET_ADDRESS
167234,215.0,233.0,Mambrillas de Lara,LOCATION
167234,244.0,246.0,CL,LOCATION
167234,257.0,261.0,9640,LOCATION
167234,272.0,283.0,66aH%dFIHRx,PERSON_NAME
167234,294.0,298.0,Kriz,PERSON_NAME
156483,170.0,182.0,242660404511,US_SOCIAL_SECURITY_NUMBER
156483,231.0,247.0,0134173 765 3852,PHONE_NUMBER
156483,210.0,219.0,98382522R,PERSON_NAME
168093,83.0,90.0,1989C19,PERSON_NAME
168093,119.0,126.0,1989C19,PERSON_NAME
168093,119.0,138.0,1989C19@hotmail.com,EMAIL_ADDRESS
168093,157.0,165.0,Casavant,PERSON_NAME
168093,232.0,241.0,DDX415739,US_SOCIAL_SECURITY_NUMBER
168093,272.0,281.0,T38621251,US_SOCIAL_SECURITY_NUMBER
168093,304.0,316.0,23.3.230.186,LOCATION
168093,424.0,429.0,08280,LOCATION
168093,445.0,458.0,septiembre/87,DATE_OF_BIRTH
158792,17.0,25.0,Martínez,PERSON_NAME
158792,67.0,77.0,03/12/1983,DATE_OF_BIRTH
158792,120.0,136.0,"Av. Diagonal, 45",STREET_ADDRESS
158792,169.0,178.0,Barcelona,LOCATION
158792,361.0,371.0,11/07/2022,DATE_OF_BIRTH
169882,147.0,164.0,0137-113 419 1552,PHONE_NUMBER
169882,315.0,353.0,15c0:cd1c:94d:2ee1:c573:3554:769a:7198,LOCATION
170413,3.0,22.0,1982-12-30T00:00:00,DATE_OF_BIRTH
170413,38.0,50.0,02380.426086,PHONE_NUMBER
171066,7.0,28.0,AGv195901@outlook.com,EMAIL_ADDRESS
171066,105.0,126.0,51zehnter@hotmail.com,EMAIL_ADDRESS
171066,206.0,228.0,elanufanetti@yahoo.com,EMAIL_ADDRESS
171066,305.0,330.0,dswpfx042290@tutanota.com,EMAIL_ADDRESS
171066,408.0,437.0,tsanko.proenca@protonmail.com,EMAIL_ADDRESS
158397,48.0,67.0,quishpe@outlook.com,EMAIL_ADDRESS
158397,98.0,110.0,456286659394,US_SOCIAL_SECURITY_NUMBER
158397,135.0,144.0,Q43144087,LOCATION
158397,158.0,167.0,VBS316247,LOCATION
158397,184.0,223.0,7c53:834a:19d7:c8f3:aca8:fd44:c415:517f,LOCATION
173007,21.0,30.0,C74K0389V,US_SOCIAL_SECURITY_NUMBER
173007,254.0,263.0,QRD663040,US_SOCIAL_SECURITY_NUMBER
153426,70.0,74.0,Reut,PERSON_NAME
153426,108.0,112.0,Reut,PERSON_NAME
153426,139.0,152.0,28º mayo 1979,DATE_OF_BIRTH
153426,164.0,170.0,España,LOCATION
153426,187.0,201.0,Camí de l'Auró,STREET_ADDRESS
153426,215.0,226.0,Les Llosses,LOCATION
153426,243.0,251.0,Cataluña,LOCATION
153426,272.0,277.0,17532,LOCATION
153426,293.0,296.0,662,LOCATION
153426,321.0,330.0,Villa 635,LOCATION
175126,337.0,345.0,marzo/55,DATE_OF_BIRTH
175126,371.0,389.0,1003CW@outlook.com,EMAIL_ADDRESS
175126,423.0,435.0,167848761413,US_SOCIAL_SECURITY_NUMBER
175126,446.0,455.0,U8385447D,LOCATION
175126,472.0,481.0,KYJ809808,LOCATION
173144,270.0,278.0,Brandett,PERSON_NAME
173144,296.0,304.0,Schucani,PERSON_NAME
173144,322.0,338.0,"Badila, Francois",PERSON_NAME
173144,422.0,429.0,Bougdim,PERSON_NAME
173144,447.0,462.0,Madsen-Østerbye,PERSON_NAME
175764,268.0,283.0,N56@outlook.com,EMAIL_ADDRESS
175764,305.0,317.0,147792792564,US_SOCIAL_SECURITY_NUMBER
175764,348.0,357.0,08747810M,LOCATION
157185,11.0,25.0,{145381142012},US_SOCIAL_SECURITY_NUMBER
160268,5.0,28.0,Shahine Ilídia Razoumov,PERSON_NAME
160268,55.0,66.0,13R@aol.com,EMAIL_ADDRESS
160268,151.0,168.0,+168 021 670.0328,PHONE_NUMBER
160268,102.0,111.0,P70620586,LOCATION
160268,203.0,210.0,8p{j(2S,LOCATION
160268,413.0,427.0,3º agosto 2011,DATE_OF_BIRTH
163291,47.0,59.0,321026166908,CREDIT_CARD_NUMBER
163291,214.0,226.0,101258646920,CREDIT_CARD_NUMBER
172805,97.0,134.0,"274, Calle: Calle Ciudad de La Habana",STREET_ADDRESS
172805,154.0,164.0,Valladolid,LOCATION
172805,193.0,198.0,47016,LOCATION
172805,327.0,341.0,4º agosto 2046,DATE_OF_BIRTH
161747,292.0,306.0,03-23-12.72-49,PHONE_NUMBER
161747,326.0,341.0,226.153.199.226,LOCATION
161747,386.0,396.0,09/09/2059,DATE_OF_BIRTH
164965,79.0,92.0,+44.578633862,PHONE_NUMBER
164965,140.0,159.0,Calle Príncipe Igor,STREET_ADDRESS
164965,173.0,183.0,Valladolid,LOCATION
164965,200.0,215.0,Castilla y León,LOCATION
164965,236.0,241.0,47009,LOCATION
164965,316.0,331.0,+65.47-513.5132,PHONE_NUMBER
164965,381.0,396.0,Camino de Regla,STREET_ADDRESS
164965,410.0,430.0,Jerez de la Frontera,LOCATION
164965,447.0,456.0,Andalucía,LOCATION
169839,101.0,108.0,Darling,PERSON_NAME
169839,122.0,131.0,IMS715948,LOCATION
169839,149.0,154.0,50461,LOCATION
169839,214.0,219.0,50461,LOCATION
169839,166.0,173.0,Annissa,PERSON_NAME
169839,187.0,196.0,NDH333670,LOCATION
169839,231.0,246.0,Irmhild Touraya,PERSON_NAME
169839,260.0,269.0,R04T5774J,LOCATION
167936,242.0,250.0,julio/00,DATE_OF_BIRTH
167936,260.0,270.0,03/12/1951,DATE_OF_BIRTH
169279,5.0,16.0,{A59409997},US_SOCIAL_SECURITY_NUMBER
169279,47.0,58.0,{X8584117D},US_SOCIAL_SECURITY_NUMBER
169279,77.0,86.0,{Badajoz},LOCATION
149952,59.0,69.0,16/07/1960,DATE_OF_BIRTH
149952,78.0,90.0,453958765361,US_SOCIAL_SECURITY_NUMBER
149952,99.0,108.0,Y9321573U,US_SOCIAL_SECURITY_NUMBER
149952,117.0,131.0,09-78 19.69.32,PHONE_NUMBER
149952,140.0,147.0,b>;^W9w,US_SOCIAL_SECURITY_NUMBER
149952,185.0,200.0,"agosto 7º, 1997",DATE_OF_BIRTH
149952,209.0,221.0,441969340018,US_SOCIAL_SECURITY_NUMBER
149952,230.0,239.0,08708385C,US_SOCIAL_SECURITY_NUMBER
149952,248.0,261.0,073.3351-8401,PHONE_NUMBER
149952,270.0,277.0,Mv?x5q&,US_SOCIAL_SECURITY_NUMBER
153251,158.0,170.0,093330040055,US_SOCIAL_SECURITY_NUMBER
153251,182.0,191.0,76229393K,PERSON_NAME
153251,220.0,229.0,Z26635990,PERSON_NAME
153251,247.0,256.0,TSP535193,PERSON_NAME
153251,293.0,373.0,"688, Aldea Pañeda Nueva, Siero Anes/Samartindianes, Principado de Asturias 33189",STREET_ADDRESS
153251,384.0,399.0,249.235.245.185,LOCATION
164630,76.0,92.0,0094-62 539-5193,PHONE_NUMBER
164630,149.0,157.0,Rubanjwa,PERSON_NAME
164630,181.0,189.0,El Eyadi,PERSON_NAME
164630,212.0,219.0,Warezak,PERSON_NAME
166957,6.0,25.0,1974-06-10T00:00:00,DATE_OF_BIRTH
166957,66.0,78.0,024749713600,US_SOCIAL_SECURITY_NUMBER
166957,104.0,143.0,1f08:3838:c39c:6ce4:c24f:2406:92a9:fb86,LOCATION
166957,424.0,434.0,22/03/2012,DATE_OF_BIRTH
170213,205.0,215.0,05/09/2000,DATE_OF_BIRTH
170213,217.0,226.0,55843772Q,US_SOCIAL_SECURITY_NUMBER
170213,250.0,266.0,"octubre 2º, 1961",DATE_OF_BIRTH
170213,268.0,277.0,GK66401FQ,US_SOCIAL_SECURITY_NUMBER
170213,301.0,311.0,12/02/1937,DATE_OF_BIRTH
170213,313.0,322.0,LP95316NW,US_SOCIAL_SECURITY_NUMBER
170213,346.0,362.0,"agosto 26º, 1978",DATE_OF_BIRTH
170213,364.0,373.0,M6523466J,US_SOCIAL_SECURITY_NUMBER
158393,283.0,304.0,nilgül.fael@gmail.com,EMAIL_ADDRESS
158393,241.0,252.0,nilgül.fael,PERSON_NAME
158393,283.0,294.0,nilgül.fael,PERSON_NAME
161997,14.0,23.0,870161923,PHONE_NUMBER
161997,34.0,56.0,"Friday Street, Horsham",LOCATION
161997,63.0,67.0,RH12,LOCATION
161997,69.0,78.0,Suite 704,LOCATION
161997,80.0,92.0,247.4.87.238,LOCATION
162938,10.0,20.0,8794474968,PHONE_NUMBER
162938,123.0,162.0,ece0:ab28:6c9c:16a0:6016:157a:dfd5:8643,LOCATION
162938,290.0,306.0,+744.79-366 1457,PHONE_NUMBER
162938,438.0,443.0,21700,LOCATION
162938,467.0,477.0,28/01/2005,DATE_OF_BIRTH
156132,137.0,146.0,C4235243S,US_SOCIAL_SECURITY_NUMBER
156132,221.0,230.0,C4235243S,US_SOCIAL_SECURITY_NUMBER
156132,150.0,156.0,Uteque,PERSON_NAME
156132,241.0,247.0,Uteque,PERSON_NAME
160884,39.0,45.0,France,LOCATION
160884,84.0,87.0,975,LOCATION
160884,125.0,147.0,Chemin de la Grand Fin,LOCATION
160884,181.0,199.0,Simandre-sur-Suran,LOCATION
160884,232.0,235.0,ARA,LOCATION
160884,272.0,276.0,1250,LOCATION
160884,324.0,332.0,Villa 82,LOCATION
160884,464.0,468.0,Till,PERSON_NAME
164721,341.0,411.0,"550, Camino de Carra Vega, Cubillas de Cerrato, Castilla y León, 34219",LOCATION
164721,200.0,209.0,Z17010500,US_SOCIAL_SECURITY_NUMBER
175842,10.0,30.0,filippina.stephens07,PERSON_NAME
175842,40.0,79.0,8073:d8f5:465d:f413:d947:90cd:9ec4:796d,LOCATION
175842,100.0,109.0,Q5473699S,PERSON_NAME
175842,124.0,130.0,anrind,PERSON_NAME
175842,140.0,153.0,83.69.180.106,LOCATION
175842,174.0,183.0,71664707I,PERSON_NAME
175842,198.0,208.0,marantelli,PERSON_NAME
175842,218.0,256.0,e943:302d:9f78:97a3:70e1:d26:bfea:2c99,LOCATION
177111,33.0,42.0,N4074027B,CREDIT_CARD_NUMBER
177111,74.0,83.0,L27605515,CREDIT_CARD_NUMBER
177111,135.0,144.0,A1764358G,CREDIT_CARD_NUMBER
177111,176.0,185.0,M18247392,CREDIT_CARD_NUMBER
177111,237.0,246.0,C4443046G,CREDIT_CARD_NUMBER
177111,278.0,287.0,Y17945948,CREDIT_CARD_NUMBER
177111,339.0,348.0,85154237E,CREDIT_CARD_NUMBER
177111,380.0,389.0,P41123110,CREDIT_CARD_NUMBER
177111,441.0,450.0,X2260523T,CREDIT_CARD_NUMBER
156629,110.0,136.0,alojzije.omlor66@gmail.com,EMAIL_ADDRESS
156629,246.0,275.0,chonzom.farran@protonmail.com,EMAIL_ADDRESS
156629,367.0,392.0,ayra.bates@protonmail.com,EMAIL_ADDRESS
156629,474.0,490.0,13FN@hotmail.com,EMAIL_ADDRESS
167662,76.0,90.0,+22.88645.3729,PHONE_NUMBER
167662,159.0,172.0,+7391822.8324,PHONE_NUMBER
167662,110.0,124.0,186.220.83.145,LOCATION
167662,192.0,204.0,95.140.142.8,LOCATION
167662,230.0,234.0,2:50,DATE_OF_BIRTH
167662,162.0,165.0,918,LOCATION
167662,247.0,250.0,918,LOCATION
170144,174.0,183.0,59860443F,US_SOCIAL_SECURITY_NUMBER
170144,211.0,220.0,Z49673829,LOCATION
170144,251.0,260.0,66670404C,US_SOCIAL_SECURITY_NUMBER
170144,288.0,297.0,S33391405,LOCATION
170144,328.0,338.0,KAK235434O,US_SOCIAL_SECURITY_NUMBER
170583,140.0,173.0,drbboauiryrfcwy299@protonmail.com,EMAIL_ADDRESS
170583,195.0,212.0,0065-785 010.1885,PHONE_NUMBER
170583,340.0,362.0,mkkkcq1245@outlook.com,EMAIL_ADDRESS
164744,349.0,361.0,387759449290,US_SOCIAL_SECURITY_NUMBER
164744,390.0,399.0,45175024L,PERSON_NAME
164744,414.0,431.0,00345 72-049-1928,PHONE_NUMBER
164744,448.0,461.0,u\@oTj=vt}1Y,CREDIT_CARD_NUMBER
163464,40.0,46.0,POL001,POLICY_NUMBER
163464,92.0,95.0,Gen,PERSON_NAME
163464,116.0,137.0,Tente Campaniço Corbu,PERSON_NAME
163464,157.0,167.0,02/10/1957,DATE_OF_BIRTH
163464,189.0,217.0,dinsllshi2030@protonmail.com,EMAIL_ADDRESS
163464,247.0,256.0,H41951476,LOCATION
163524,144.0,151.0,Kyliane,PERSON_NAME
163524,172.0,177.0,Maala,PERSON_NAME
163524,198.0,206.0,Thowfeek,PERSON_NAME
163524,245.0,254.0,19711971N,US_SOCIAL_SECURITY_NUMBER
163524,262.0,271.0,T8918902H,US_SOCIAL_SECURITY_NUMBER
163524,296.0,305.0,O18192602,US_SOCIAL_SECURITY_NUMBER
163524,484.0,489.0,Naoum,PERSON_NAME
163524,502.0,510.0,Fouchard,PERSON_NAME
174099,253.0,270.0,worada.siepmann66,PERSON_NAME
174099,291.0,297.0,Milito,PERSON_NAME
174099,318.0,326.0,Siepmann,PERSON_NAME
174099,339.0,349.0,ronisieden,PERSON_NAME
174099,370.0,380.0,Siedenhans,PERSON_NAME
174099,393.0,399.0,29oppo,PERSON_NAME
174099,420.0,424.0,Oppo,PERSON_NAME
174099,437.0,449.0,29yazerrouki,PERSON_NAME
174099,470.0,472.0,Ze,PERSON_NAME
158585,316.0,325.0,Masculino,PERSON_NAME
158585,375.0,377.0,Ot,PERSON_NAME
154457,201.0,213.0,184163799518,PHONE_NUMBER
154457,339.0,362.0,bakmicho17@tutanota.com,EMAIL_ADDRESS
154457,458.0,478.0,291971RE@hotmail.com,EMAIL_ADDRESS
162196,249.0,265.0,+72 562 508.0417,PHONE_NUMBER
162196,277.0,300.0,vickilipperin@yahoo.com,EMAIL_ADDRESS
162196,352.0,357.0,Adaan,PERSON_NAME
162196,361.0,373.0,Würtemberger,PERSON_NAME
162196,377.0,382.0,Reine,PERSON_NAME
173528,405.0,427.0,[Teléfono de Contacto],PHONE_NUMBER
173528,428.0,456.0,[Fecha: 2021-07-19T00:00:00],DATE_OF_BIRTH
168427,45.0,60.0,D38@hotmail.com,EMAIL_ADDRESS
168427,89.0,103.0,+33 63874 8041,PHONE_NUMBER
168427,358.0,385.0,hbrrdguqttfet1926@yahoo.com,EMAIL_ADDRESS
168427,414.0,426.0,046-478 4481,PHONE_NUMBER
151293,118.0,134.0,dgjoebslian94047,PERSON_NAME
151293,171.0,180.0,Masculino,PERSON_NAME
